1227.3,1227.3,5001,1252.9
37.131,37.131,200.83,63.855
5001,5001,5001,5001
0.15098,0.15098,8.35,27.572
1.2508,2.0477,287.91,4328.3
0.019996,0.019996,24.036,0.019996
0.002998,0.002998,23.763,8.831
5001,5001,5001,5001
0.031994,0.031994,24.028,900.24
5001,5001,5001,5001
0.24396,0.24396,10.35,27.321
5001,5001,5001,5001
0.80688,0.80688,61.16,27.51
0.002999,0.002999,23.753,7.108
0.091985,0.091985,31.73,374.59
5001,5001,5001,5001
0.025995,0.05499,24.04,9.2969
0.17997,0.17997,36.05,79.758
0.57891,0.57891,35.96,258.24
1.5478,1.5478,85.87,28.281
321.47,321.47,794.55,354.96
0.021996,0.021996,23.772,276.57
5001,5001,5001,5001
0.002999,0.002999,29.427,13.271
0.011998,0.011998,23.785,8.984
0.030994,0.030994,23.796,9.105
344.77,344.77,785.51,377.05
5001,5001,5001,5001
0.024995,0.06499,24.095,0.083986
367.01,367.01,811.14,455.57
5001,5001,5001,5001
2695.3,2695.3,5001,2720.8
0.40094,0.89286,287.04,8.2587
370.19,370.19,812.63,456.93
0.13598,0.13598,7.94,27.947
5001,5001,5001,5001
0.021996,0.021996,24.016,101.65
0.10898,0.10898,24.54,11.66
5001,5001,5001,5001
362.92,362.92,805.64,448.04
0.028995,0.028995,23.765,138.85
0.010997,0.010997,23.777,17.715
0.023995,0.023995,23.787,8.896
5001,5001,5001,5001
0.018997,0.018997,29.419,0.079987
2.3846,2.3846,158.44,29.512
5001,5001,5001,5001
5001,5001,5001,5001
0.032994,0.032994,23.791,9.3039
5001,5001,5001,5001
373.87,373.87,813.73,459.8
823.53,823.53,5001,849.81
5001,5001,5001,5001
0.053991,0.16197,24.03,142.21
348.4,348.4,790.43,382.52
0.015997,0.015997,23.774,5001
1.0198,1.2488,37.25,77.859
4.6313,4.6313,364.13,33.06
0.008998,0.008998,29.384,13.266
0.006998,0.006998,24.051,9.4339
0.032994,0.034994,23.999,0.071989
5001,5001,5001,5001
1.3248,1.3248,291.14,79.058
5001,5001,5001,5001
0.15198,0.15198,288.14,77.455
0.003999,0.003999,30.409,15.534
0.009997,0.011997,6.14,9.05
0.008997,0.008997,31.501,35.044
5001,5001,5001,5001
0.029995,0.029995,24.051,9.187
207.12,207.12,5001,233.7
5001,5001,5001,5001
5001,5001,5001,5001
5001,5001,5001,5001
7.3109,7.3109,163.73,33.552
0.071988,0.071988,37.33,0.36394
5001,5001,5001,5001
5001,5001,5001,5001
0.59691,1.1618,406.13,5001
5001,5001,5001,5001
4321.3,4321.3,5001,4407.6
0.006998,0.006998,23.78,85.587
