173.44,173.44,403.27,483.16
31.616,31.616,34.628,104.28
3.9144,3.9144,5.5911,4.7083
14.27,14.27,63.989,124.91
245.77,245.77,351.51,507.44
1428.9,1428.9,2565.1,1566
335.14,335.14,486.15,477.42
109.92,109.92,373.12,236
38.165,38.165,46.914,127.18
608.16,608.16,803.44,755.28
3.1045,3.1045,3.7404,3.1045
2123.2,2123.2,5001,5001
5001,5001,5001,5001
5001,5001,5001,5001
808.69,1058.7,5001,2985.8
5001,5001,5001,5001
5001,5001,5001,5001
1971.9,1971.9,2757.3,2370.2
0.15998,0.15998,0.28296,0.28296
5001,5001,5001,5001
4672.1,4672.1,5001,5001
53.285,53.285,446.77,122.55
809.91,809.91,5001,948.96
5001,5001,5001,5001
3303.2,3303.2,5001,3341.3
1.0428,1.0428,70.8,95.487
5001,5001,5001,5001
13.486,13.486,5001,1560.4
977.21,977.21,3353.5,5001
5001,5001,5001,5001
0.74189,0.74189,5.1542,91.281
6.824,6.824,10.887,447.96
38.046,38.046,2109.7,2141.4
51.463,51.463,170.88,577.61
3141.4,5001,5001,5001
56.498,56.498,5001,5001
4.0084,4.0084,8.3047,13.747
1376.8,1376.8,5001,2735.4
5001,5001,5001,5001
27.699,27.699,69.712,112.56
29.31,29.31,29.31,29.31
