Run Number,Run History Configuration ID,Instance ID,Response Value (y),Censored?,Cutoff Time Used,Seed,Runtime,Run Length,Run Result Code,Run Quality,SMAC Iteration,SMAC Cumulative Runtime,Run Result,Additional Algorithm Run Data,Wall Clock Time,
492,89,51,28.1181,0,10.0,-1,0.001,1.0,1,28.1181,27,0.4920000000000004,SAT,,0.03,
493,89,56,35.9812,0,10.0,-1,0.001,1.0,1,35.9812,27,0.4930000000000004,SAT,,0.028,
494,89,60,34.7058,0,10.0,-1,0.001,1.0,1,34.7058,27,0.4940000000000004,SAT,,0.029,
495,89,3,126.8463,0,10.0,-1,0.001,1.0,1,126.8463,27,0.4950000000000004,SAT,,0.03,
496,89,33,13.0019,0,10.0,-1,0.001,1.0,1,13.0019,27,0.4960000000000004,SAT,,0.029,
497,89,40,7.9168,0,10.0,-1,0.001,1.0,1,7.9168,27,0.4970000000000004,SAT,,0.028,
498,89,29,17.9358,0,10.0,-1,0.001,1.0,1,17.9358,27,0.4980000000000004,SAT,,0.029,
499,89,46,15.9364,0,10.0,-1,0.001,1.0,1,15.9364,27,0.4990000000000004,SAT,,0.029,
500,89,6,89.0592,0,10.0,-1,0.001,1.0,1,89.0592,27,0.5000000000000003,SAT,,0.029,
501,89,42,9.2087,0,10.0,-1,0.001,1.0,1,9.2087,27,0.5010000000000003,SAT,,0.028,
502,89,15,28.6662,0,10.0,-1,0.001,1.0,1,28.6662,27,0.5020000000000003,SAT,,0.029,
503,89,8,68.7668,0,10.0,-1,0.001,1.0,1,68.7668,27,0.5030000000000003,SAT,,0.03,
504,89,22,21.3576,0,10.0,-1,0.001,1.0,1,21.3576,27,0.5040000000000003,SAT,,0.029,
505,89,28,18.8797,0,10.0,-1,0.001,1.0,1,18.8797,27,0.5050000000000003,SAT,,0.029,
506,89,49,23.2343,0,10.0,-1,0.001,1.0,1,23.2343,27,0.5060000000000003,SAT,,0.029,
507,89,18,23.275,0,10.0,-1,0.001,1.0,1,23.275,27,0.5070000000000003,SAT,,0.028,
508,89,9,60.1487,0,10.0,-1,0.001,1.0,1,60.1487,27,0.5080000000000003,SAT,,0.028,
509,89,36,9.4704,0,10.0,-1,0.001,1.0,1,9.4704,27,0.5090000000000003,SAT,,0.028,
510,89,63,29.4112,0,10.0,-1,0.001,1.0,1,29.4112,27,0.5100000000000003,SAT,,0.028,
511,89,74,7.1429,0,10.0,-1,0.001,1.0,1,7.1429,27,0.5110000000000003,SAT,,0.029,
512,89,71,10.5869,0,10.0,-1,0.001,1.0,1,10.5869,27,0.5120000000000003,SAT,,0.03,
513,89,73,7.9153,0,10.0,-1,0.001,1.0,1,7.9153,27,0.5130000000000003,SAT,,0.029,
514,89,65,24.58,0,10.0,-1,0.001,1.0,1,24.58,27,0.5140000000000003,SAT,,0.028,
515,90,7,134.5436,0,10.0,-1,0.001,1.0,1,134.5436,28,0.5150000000000003,SAT,,0.029,
516,91,12,28.7401,0,10.0,-1,0.001,1.0,1,28.7401,28,0.5160000000000003,SAT,,0.029,
517,91,65,33.1021,0,10.0,-1,0.001,1.0,1,33.1021,28,0.5170000000000003,SAT,,0.029,
518,91,59,44.877,0,10.0,-1,0.001,1.0,1,44.877,28,0.5180000000000003,SAT,,0.028,
519,92,1,230.5489,0,10.0,-1,0.001,1.0,1,230.5489,28,0.5190000000000003,SAT,,0.029,
520,93,28,87.6697,0,10.0,-1,0.001,1.0,1,87.6697,28,0.5200000000000004,SAT,,0.029,
521,94,71,1.3164,0,10.0,-1,0.001,1.0,1,1.3164,28,0.5210000000000004,SAT,,0.028,
522,94,49,9.889,0,10.0,-1,0.001,1.0,1,9.889,28,0.5220000000000004,SAT,,0.028,
523,94,66,9.3422,0,10.0,-1,0.001,1.0,1,9.3422,28,0.5230000000000004,SAT,,0.029,
524,94,47,5.9339,0,10.0,-1,0.001,1.0,1,5.9339,28,0.5240000000000004,SAT,,0.029,
525,94,54,19.0263,0,10.0,-1,0.001,1.0,1,19.0263,28,0.5250000000000004,SAT,,0.029,
526,94,50,11.9601,0,10.0,-1,0.001,1.0,1,11.9601,28,0.5260000000000004,SAT,,0.029,
527,94,3,195.5034,0,10.0,-1,0.001,1.0,1,195.5034,28,0.5270000000000004,SAT,,0.029,
528,94,33,14.2883,0,10.0,-1,0.001,1.0,1,14.2883,28,0.5280000000000004,SAT,,0.03,
529,94,1,231.5308,0,10.0,-1,0.001,1.0,1,231.5308,28,0.5290000000000004,SAT,,0.029,
530,94,35,9.1606,0,10.0,-1,0.001,1.0,1,9.1606,28,0.5300000000000004,SAT,,0.029,
531,94,32,17.0173,0,10.0,-1,0.001,1.0,1,17.0173,28,0.5310000000000004,SAT,,0.03,
532,94,48,7.8536,0,10.0,-1,0.001,1.0,1,7.8536,28,0.5320000000000004,SAT,,0.029,
533,94,69,3.7617,0,10.0,-1,0.001,1.0,1,3.7617,28,0.5330000000000004,SAT,,0.028,
534,94,36,6.8847,0,10.0,-1,0.001,1.0,1,6.8847,28,0.5340000000000004,SAT,,0.029,
535,94,14,69.6453,0,10.0,-1,0.001,1.0,1,69.6453,28,0.5350000000000004,SAT,,0.029,
536,95,24,26.0188,0,10.0,-1,0.001,1.0,1,26.0188,29,0.5360000000000004,SAT,,0.029,
537,96,3,149.2203,0,10.0,-1,0.001,1.0,1,149.2203,29,0.5370000000000004,SAT,,0.029,
538,97,24,25.9181,0,10.0,-1,0.001,1.0,1,25.9181,29,0.5380000000000004,SAT,,0.028,
539,98,14,33.2056,0,10.0,-1,0.001,1.0,1,33.2056,29,0.5390000000000004,SAT,,0.029,
540,99,57,28.0655,0,10.0,-1,0.001,1.0,1,28.0655,29,0.5400000000000004,SAT,,0.03,
541,99,37,5.14,0,10.0,-1,0.001,1.0,1,5.14,29,0.5410000000000004,SAT,,0.029,
542,99,69,8.088,0,10.0,-1,0.001,1.0,1,8.088,29,0.5420000000000004,SAT,,0.03,
543,99,28,20.7235,0,10.0,-1,0.001,1.0,1,20.7235,29,0.5430000000000004,SAT,,0.029,
544,99,54,25.7103,0,10.0,-1,0.001,1.0,1,25.7103,29,0.5440000000000004,SAT,,0.029,
545,99,13,50.7466,0,10.0,-1,0.001,1.0,1,50.7466,29,0.5450000000000004,SAT,,0.029,
546,99,51,20.2383,0,10.0,-1,0.001,1.0,1,20.2383,29,0.5460000000000004,SAT,,0.029,
547,99,47,11.1432,0,10.0,-1,0.001,1.0,1,11.1432,29,0.5470000000000004,SAT,,0.028,
548,99,17,35.5936,0,10.0,-1,0.001,1.0,1,35.5936,29,0.5480000000000004,SAT,,0.029,
549,99,21,28.9344,0,10.0,-1,0.001,1.0,1,28.9344,29,0.5490000000000004,SAT,,0.028,
550,99,34,9.772,0,10.0,-1,0.001,1.0,1,9.772,29,0.5500000000000004,SAT,,0.029,
551,99,12,56.5448,0,10.0,-1,0.001,1.0,1,56.5448,29,0.5510000000000004,SAT,,0.028,
552,99,24,25.8357,0,10.0,-1,0.001,1.0,1,25.8357,29,0.5520000000000004,SAT,,0.029,
553,99,4,139.0851,0,10.0,-1,0.001,1.0,1,139.0851,29,0.5530000000000004,SAT,,0.028,
554,99,43,4.4456,0,10.0,-1,0.001,1.0,1,4.4456,29,0.5540000000000004,SAT,,0.03,
555,50,38,7.1248,0,10.0,-1,0.001,1.0,1,7.1248,30,0.5550000000000004,SAT,,0.028,
556,100,35,133.1669,0,10.0,-1,0.001,1.0,1,133.1669,30,0.5560000000000004,SAT,,0.029,
557,101,37,9.4086,0,10.0,-1,0.001,1.0,1,9.4086,30,0.5570000000000004,SAT,,0.029,
558,102,41,21.9284,0,10.0,-1,0.001,1.0,1,21.9284,30,0.5580000000000004,SAT,,0.029,
559,67,73,2.8938,0,10.0,-1,0.001,1.0,1,2.8938,30,0.5590000000000004,SAT,,0.028,
560,103,39,120.3093,0,10.0,-1,0.001,1.0,1,120.3093,30,0.5600000000000004,SAT,,0.03,
561,104,10,133.5536,0,10.0,-1,0.001,1.0,1,133.5536,30,0.5610000000000004,SAT,,0.029,
562,105,21,67.7053,0,10.0,-1,0.001,1.0,1,67.7053,30,0.5620000000000004,SAT,,0.028,
563,83,5,203.6895,0,10.0,-1,0.001,1.0,1,203.6895,30,0.5630000000000004,SAT,,0.027,
564,106,8,1.8426,0,10.0,-1,0.001,1.0,1,1.8426,30,0.5640000000000004,SAT,,0.03,
565,106,41,107.4611,0,10.0,-1,0.001,1.0,1,107.4611,30,0.5650000000000004,SAT,,0.028,
566,106,69,121.495,0,10.0,-1,0.001,1.0,1,121.495,30,0.5660000000000004,SAT,,0.029,
567,107,73,3.5461,0,10.0,-1,0.001,1.0,1,3.5461,31,0.5670000000000004,SAT,,0.028,
568,107,60,27.8142,0,10.0,-1,0.001,1.0,1,27.8142,31,0.5680000000000004,SAT,,0.029,
569,107,75,3.0766,0,10.0,-1,0.001,1.0,1,3.0766,31,0.5690000000000004,SAT,,0.03,
570,107,68,11.1712,0,10.0,-1,0.001,1.0,1,11.1712,31,0.5700000000000004,SAT,,0.029,
571,107,67,13.4619,0,10.0,-1,0.001,1.0,1,13.4619,31,0.5710000000000004,SAT,,0.029,
572,107,29,18.6713,0,10.0,-1,0.001,1.0,1,18.6713,31,0.5720000000000004,SAT,,0.03,
573,107,18,31.3377,0,10.0,-1,0.001,1.0,1,31.3377,31,0.5730000000000004,SAT,,0.029,
574,107,2,164.3071,0,10.0,-1,0.001,1.0,1,164.3071,31,0.5740000000000004,SAT,,0.029,
575,107,8,85.5907,0,10.0,-1,0.001,1.0,1,85.5907,31,0.5750000000000004,SAT,,0.029,
576,107,56,28.9936,0,10.0,-1,0.001,1.0,1,28.9936,31,0.5760000000000004,SAT,,0.029,
577,107,51,21.4605,0,10.0,-1,0.001,1.0,1,21.4605,31,0.5770000000000004,SAT,,0.029,
578,107,31,15.2841,0,10.0,-1,0.001,1.0,1,15.2841,31,0.5780000000000004,SAT,,0.028,
579,107,7,96.2167,0,10.0,-1,0.001,1.0,1,96.2167,31,0.5790000000000004,SAT,,0.029,
580,107,3,148.801,0,10.0,-1,0.001,1.0,1,148.801,31,0.5800000000000004,SAT,,0.029,
581,107,16,35.9487,0,10.0,-1,0.001,1.0,1,35.9487,31,0.5810000000000004,SAT,,0.029,
582,108,4,117.7093,0,10.0,-1,0.001,1.0,1,117.7093,31,0.5820000000000004,SAT,,0.029,
583,16,64,13.4607,0,10.0,-1,0.001,1.0,1,13.4607,32,0.5830000000000004,SAT,,0.029,
584,109,24,57.7844,0,10.0,-1,0.001,1.0,1,57.7844,32,0.5840000000000004,SAT,,0.03,
585,110,43,0.8136,0,10.0,-1,0.001,1.0,1,0.8136,32,0.5850000000000004,SAT,,0.029,
586,110,73,0.4045,0,10.0,-1,0.001,1.0,1,0.4045,32,0.5860000000000004,SAT,,0.028,
587,110,75,1.2393,0,10.0,-1,0.001,1.0,1,1.2393,32,0.5870000000000004,SAT,,0.029,
588,110,10,100.8635,0,10.0,-1,0.001,1.0,1,100.8635,32,0.5880000000000004,SAT,,0.028,
589,110,51,13.9815,0,10.0,-1,0.001,1.0,1,13.9815,32,0.5890000000000004,SAT,,0.029,
590,110,23,39.1592,0,10.0,-1,0.001,1.0,1,39.1592,32,0.5900000000000004,SAT,,0.028,
591,110,11,91.5807,0,10.0,-1,0.001,1.0,1,91.5807,32,0.5910000000000004,SAT,,0.029,
592,111,12,50.4325,0,10.0,-1,0.001,1.0,1,50.4325,32,0.5920000000000004,SAT,,0.029,
593,104,47,5.8067,0,10.0,-1,0.001,1.0,1,5.8067,33,0.5930000000000004,SAT,,0.029,
594,112,36,6.6383,0,10.0,-1,0.001,1.0,1,6.6383,33,0.5940000000000004,SAT,,0.029,
595,112,23,37.8537,0,10.0,-1,0.001,1.0,1,37.8537,33,0.5950000000000004,SAT,,0.029,
596,112,30,21.8526,0,10.0,-1,0.001,1.0,1,21.8526,33,0.5960000000000004,SAT,,0.029,
597,83,23,55.4218,0,10.0,-1,0.001,1.0,1,55.4218,33,0.5970000000000004,SAT,,0.028,
598,113,70,25.218,0,10.0,-1,0.001,1.0,1,25.218,33,0.5980000000000004,SAT,,0.029,
599,114,39,5.2218,0,10.0,-1,0.001,1.0,1,5.2218,33,0.5990000000000004,SAT,,0.029,
600,114,34,18.1664,0,10.0,-1,0.001,1.0,1,18.1664,33,0.6000000000000004,SAT,,0.03,
601,114,69,4.4615,0,10.0,-1,0.001,1.0,1,4.4615,33,0.6010000000000004,SAT,,0.029,
602,114,8,158.2877,0,10.0,-1,0.001,1.0,1,158.2877,33,0.6020000000000004,SAT,,0.029,
603,114,11,122.8046,0,10.0,-1,0.001,1.0,1,122.8046,33,0.6030000000000004,SAT,,0.029,
604,114,56,19.2696,0,10.0,-1,0.001,1.0,1,19.2696,33,0.6040000000000004,SAT,,0.028,
605,114,3,239.2576,0,10.0,-1,0.001,1.0,1,239.2576,33,0.6050000000000004,SAT,,0.03,
606,115,20,65.5735,0,10.0,-1,0.001,1.0,1,65.5735,34,0.6060000000000004,SAT,,0.027,
607,116,45,4.2965,0,10.0,-1,0.001,1.0,1,4.2965,34,0.6070000000000004,SAT,,0.033,
608,116,47,6.6198,0,10.0,-1,0.001,1.0,1,6.6198,34,0.6080000000000004,SAT,,0.029,
609,116,31,31.9604,0,10.0,-1,0.001,1.0,1,31.9604,34,0.6090000000000004,SAT,,0.028,
610,116,10,143.781,0,10.0,-1,0.001,1.0,1,143.781,34,0.6100000000000004,SAT,,0.029,
611,116,73,4.4488,0,10.0,-1,0.001,1.0,1,4.4488,34,0.6110000000000004,SAT,,0.029,
612,116,12,122.5456,0,10.0,-1,0.001,1.0,1,122.5456,34,0.6120000000000004,SAT,,0.029,
613,116,66,9.798,0,10.0,-1,0.001,1.0,1,9.798,34,0.6130000000000004,SAT,,0.03,
614,69,44,2.5267,0,10.0,-1,0.001,1.0,1,2.5267,34,0.6140000000000004,SAT,,0.029,
615,117,32,19.8887,0,10.0,-1,0.001,1.0,1,19.8887,34,0.6150000000000004,SAT,,0.028,
616,118,28,41.6729,0,10.0,-1,0.001,1.0,1,41.6729,35,0.6160000000000004,SAT,,0.028,
617,119,27,57.1331,0,10.0,-1,0.001,1.0,1,57.1331,35,0.6170000000000004,SAT,,0.029,
618,120,34,19.7881,0,10.0,-1,0.001,1.0,1,19.7881,35,0.6180000000000004,SAT,,0.028,
619,121,20,16.509,0,10.0,-1,0.001,1.0,1,16.509,35,0.6190000000000004,SAT,,0.028,
620,121,35,15.667,0,10.0,-1,0.001,1.0,1,15.667,35,0.6200000000000004,SAT,,0.029,
621,121,65,34.6243,0,10.0,-1,0.001,1.0,1,34.6243,35,0.6210000000000004,SAT,,0.029,
622,122,72,3.484,0,10.0,-1,0.001,1.0,1,3.484,35,0.6220000000000004,SAT,,0.029,
623,122,12,118.9748,0,10.0,-1,0.001,1.0,1,118.9748,35,0.6230000000000004,SAT,,0.028,
624,122,32,26.9543,0,10.0,-1,0.001,1.0,1,26.9543,35,0.6240000000000004,SAT,,0.029,
625,123,48,94.2944,0,10.0,-1,0.001,1.0,1,94.2944,35,0.6250000000000004,SAT,,0.029,
626,124,60,25.4292,0,10.0,-1,0.001,1.0,1,25.4292,36,0.6260000000000004,SAT,,0.028,
627,124,66,13.7858,0,10.0,-1,0.001,1.0,1,13.7858,36,0.6270000000000004,SAT,,0.028,
628,124,58,26.8619,0,10.0,-1,0.001,1.0,1,26.8619,36,0.6280000000000004,SAT,,0.029,
629,124,73,2.2445,0,10.0,-1,0.001,1.0,1,2.2445,36,0.6290000000000004,SAT,,0.029,
630,124,17,37.754,0,10.0,-1,0.001,1.0,1,37.754,36,0.6300000000000004,SAT,,0.03,
631,124,21,30.4662,0,10.0,-1,0.001,1.0,1,30.4662,36,0.6310000000000004,SAT,,0.03,
632,124,3,158.806,0,10.0,-1,0.001,1.0,1,158.806,36,0.6320000000000005,SAT,,0.029,
633,125,68,39.6225,0,10.0,-1,0.001,1.0,1,39.6225,36,0.6330000000000005,SAT,,0.029,
634,126,72,2.9255,0,10.0,-1,0.001,1.0,1,2.9255,36,0.6340000000000005,SAT,,0.028,
635,126,59,26.3112,0,10.0,-1,0.001,1.0,1,26.3112,36,0.6350000000000005,SAT,,0.03,
636,126,41,2.4987,0,10.0,-1,0.001,1.0,1,2.4987,36,0.6360000000000005,SAT,,0.029,
637,126,1,191.8406,0,10.0,-1,0.001,1.0,1,191.8406,36,0.6370000000000005,SAT,,0.029,
638,126,8,93.5474,0,10.0,-1,0.001,1.0,1,93.5474,36,0.6380000000000005,SAT,,0.029,
639,126,46,8.1469,0,10.0,-1,0.001,1.0,1,8.1469,36,0.6390000000000005,SAT,,0.029,
640,126,32,13.7024,0,10.0,-1,0.001,1.0,1,13.7024,36,0.6400000000000005,SAT,,0.029,
641,127,2,262.6101,0,10.0,-1,0.001,1.0,1,262.6101,37,0.6410000000000005,SAT,,0.029,
642,128,71,67.2273,0,10.0,-1,0.001,1.0,1,67.2273,37,0.6420000000000005,SAT,,0.03,
643,129,37,9.8729,0,10.0,-1,0.001,1.0,1,9.8729,37,0.6430000000000005,SAT,,0.029,
644,130,23,71.4589,0,10.0,-1,0.001,1.0,1,71.4589,37,0.6440000000000005,SAT,,0.03,
645,131,46,4.5755,0,10.0,-1,0.001,1.0,1,4.5755,37,0.6450000000000005,SAT,,0.028,
646,131,15,91.7505,0,10.0,-1,0.001,1.0,1,91.7505,37,0.6460000000000005,SAT,,0.028,
647,131,28,40.0617,0,10.0,-1,0.001,1.0,1,40.0617,37,0.6470000000000005,SAT,,0.03,
648,132,60,87.4436,0,10.0,-1,0.001,1.0,1,87.4436,37,0.6480000000000005,SAT,,0.028,
649,133,60,18.5105,0,10.0,-1,0.001,1.0,1,18.5105,37,0.6490000000000005,SAT,,0.029,
650,133,17,80.6711,0,10.0,-1,0.001,1.0,1,80.6711,37,0.6500000000000005,SAT,,0.03,
651,133,69,4.7354,0,10.0,-1,0.001,1.0,1,4.7354,37,0.6510000000000005,SAT,,0.029,
652,134,9,61.3873,0,10.0,-1,0.001,1.0,1,61.3873,38,0.6520000000000005,SAT,,0.029,
653,135,41,0.6458,0,10.0,-1,0.001,1.0,1,0.6458,38,0.6530000000000005,SAT,,0.028,
654,135,60,19.0662,0,10.0,-1,0.001,1.0,1,19.0662,38,0.6540000000000005,SAT,,0.029,
655,135,20,50.6588,0,10.0,-1,0.001,1.0,1,50.6588,38,0.6550000000000005,SAT,,0.029,
656,136,4,115.1836,0,10.0,-1,0.001,1.0,1,115.1836,38,0.6560000000000005,SAT,,0.029,
657,137,65,155.5337,0,10.0,-1,0.001,1.0,1,155.5337,38,0.6570000000000005,SAT,,0.029,
658,138,23,21.4867,0,10.0,-1,0.001,1.0,1,21.4867,38,0.6580000000000005,SAT,,0.029,
659,139,32,30.3063,0,10.0,-1,0.001,1.0,1,30.3063,38,0.6590000000000005,SAT,,0.029,
660,140,32,14.1527,0,10.0,-1,0.001,1.0,1,14.1527,38,0.6600000000000005,SAT,,0.028,
661,140,27,19.759,0,10.0,-1,0.001,1.0,1,19.759,38,0.6610000000000005,SAT,,0.029,
662,140,35,10.199,0,10.0,-1,0.001,1.0,1,10.199,38,0.6620000000000005,SAT,,0.028,
663,140,22,21.794,0,10.0,-1,0.001,1.0,1,21.794,38,0.6630000000000005,SAT,,0.029,
664,140,6,90.8932,0,10.0,-1,0.001,1.0,1,90.8932,38,0.6640000000000005,SAT,,0.029,
665,140,7,80.1379,0,10.0,-1,0.001,1.0,1,80.1379,38,0.6650000000000005,SAT,,0.029,
666,140,3,129.0005,0,10.0,-1,0.001,1.0,1,129.0005,38,0.6660000000000005,SAT,,0.029,
667,141,14,99.1046,0,10.0,-1,0.001,1.0,1,99.1046,39,0.6670000000000005,SAT,,0.029,
668,142,11,25.097,0,10.0,-1,0.001,1.0,1,25.097,39,0.6680000000000005,SAT,,0.029,
669,142,25,19.838,0,10.0,-1,0.001,1.0,1,19.838,39,0.6690000000000005,SAT,,0.028,
670,142,27,21.0756,0,10.0,-1,0.001,1.0,1,21.0756,39,0.6700000000000005,SAT,,0.029,
671,142,53,49.7867,0,10.0,-1,0.001,1.0,1,49.7867,39,0.6710000000000005,SAT,,0.029,
672,142,9,35.8517,0,10.0,-1,0.001,1.0,1,35.8517,39,0.6720000000000005,SAT,,0.028,
673,142,13,18.0464,0,10.0,-1,0.001,1.0,1,18.0464,39,0.6730000000000005,SAT,,0.028,
674,142,41,21.5543,0,10.0,-1,0.001,1.0,1,21.5543,39,0.6740000000000005,SAT,,0.028,
675,142,75,18.4337,0,10.0,-1,0.001,1.0,1,18.4337,39,0.6750000000000005,SAT,,0.029,
676,142,43,24.6783,0,10.0,-1,0.001,1.0,1,24.6783,39,0.6760000000000005,SAT,,0.029,
677,142,76,17.7375,0,10.0,-1,0.001,1.0,1,17.7375,39,0.6770000000000005,SAT,,0.029,
678,142,30,21.3889,0,10.0,-1,0.001,1.0,1,21.3889,39,0.6780000000000005,SAT,,0.028,
679,142,62,48.7821,0,10.0,-1,0.001,1.0,1,48.7821,39,0.6790000000000005,SAT,,0.029,
680,142,49,39.8895,0,10.0,-1,0.001,1.0,1,39.8895,39,0.6800000000000005,SAT,,0.028,
681,142,8,42.691,0,10.0,-1,0.001,1.0,1,42.691,39,0.6810000000000005,SAT,,0.029,
682,142,63,46.4789,0,10.0,-1,0.001,1.0,1,46.4789,39,0.6820000000000005,SAT,,0.028,
683,143,33,16.4155,0,10.0,-1,0.001,1.0,1,16.4155,40,0.6830000000000005,SAT,,0.029,
684,144,9,3.0914,0,10.0,-1,0.001,1.0,1,3.0914,40,0.6840000000000005,SAT,,0.029,
685,144,30,109.5466,0,10.0,-1,0.001,1.0,1,109.5466,40,0.6850000000000005,SAT,,0.03,
686,144,18,40.7274,0,10.0,-1,0.001,1.0,1,40.7274,40,0.6860000000000005,SAT,,0.029,
687,145,5,177.1081,0,10.0,-1,0.001,1.0,1,177.1081,40,0.6870000000000005,SAT,,0.029,
688,146,10,96.76,0,10.0,-1,0.001,1.0,1,96.76,40,0.6880000000000005,SAT,,0.03,
689,72,32,19.5268,0,10.0,-1,0.001,1.0,1,19.5268,40,0.6890000000000005,SAT,,0.029,
690,147,75,8.4207,0,10.0,-1,0.001,1.0,1,8.4207,40,0.6900000000000005,SAT,,0.027,
691,148,55,19.0367,0,10.0,-1,0.001,1.0,1,19.0367,40,0.6910000000000005,SAT,,0.029,
692,148,57,20.1272,0,10.0,-1,0.001,1.0,1,20.1272,40,0.6920000000000005,SAT,,0.029,
693,148,11,102.3406,0,10.0,-1,0.001,1.0,1,102.3406,40,0.6930000000000005,SAT,,0.03,
694,149,33,22.3312,0,10.0,-1,0.001,1.0,1,22.3312,41,0.6940000000000005,SAT,,0.028,
695,150,20,18.593,0,10.0,-1,0.001,1.0,1,18.593,41,0.6950000000000005,SAT,,0.028,
696,150,3,113.3736,0,10.0,-1,0.001,1.0,1,113.3736,41,0.6960000000000005,SAT,,0.029,
697,150,53,37.8278,0,10.0,-1,0.001,1.0,1,37.8278,41,0.6970000000000005,SAT,,0.029,
698,150,61,38.8185,0,10.0,-1,0.001,1.0,1,38.8185,41,0.6980000000000005,SAT,,0.03,
699,150,71,14.9011,0,10.0,-1,0.001,1.0,1,14.9011,41,0.6990000000000005,SAT,,0.028,
700,150,1,141.6096,0,10.0,-1,0.001,1.0,1,141.6096,41,0.7000000000000005,SAT,,0.028,
701,150,43,14.7977,0,10.0,-1,0.001,1.0,1,14.7977,41,0.7010000000000005,SAT,,0.03,
702,150,38,11.3886,0,10.0,-1,0.001,1.0,1,11.3886,41,0.7020000000000005,SAT,,0.029,
703,150,29,18.477,0,10.0,-1,0.001,1.0,1,18.477,41,0.7030000000000005,SAT,,0.028,
704,150,17,19.7125,0,10.0,-1,0.001,1.0,1,19.7125,41,0.7040000000000005,SAT,,0.029,
705,150,70,16.9279,0,10.0,-1,0.001,1.0,1,16.9279,41,0.7050000000000005,SAT,,0.028,
706,150,2,127.0762,0,10.0,-1,0.001,1.0,1,127.0762,41,0.7060000000000005,SAT,,0.029,
707,150,67,24.3742,0,10.0,-1,0.001,1.0,1,24.3742,41,0.7070000000000005,SAT,,0.029,
708,150,57,42.0017,0,10.0,-1,0.001,1.0,1,42.0017,41,0.7080000000000005,SAT,,0.028,
709,150,10,43.727,0,10.0,-1,0.001,1.0,1,43.727,41,0.7090000000000005,SAT,,0.029,
710,150,16,20.9444,0,10.0,-1,0.001,1.0,1,20.9444,41,0.7100000000000005,SAT,,0.03,
711,150,34,13.9235,0,10.0,-1,0.001,1.0,1,13.9235,41,0.7110000000000005,SAT,,0.029,
712,150,25,19.6497,0,10.0,-1,0.001,1.0,1,19.6497,41,0.7120000000000005,SAT,,0.029,
713,150,46,20.8121,0,10.0,-1,0.001,1.0,1,20.8121,41,0.7130000000000005,SAT,,0.029,
714,150,36,12.2588,0,10.0,-1,0.001,1.0,1,12.2588,41,0.7140000000000005,SAT,,0.028,
715,150,26,19.6295,0,10.0,-1,0.001,1.0,1,19.6295,41,0.7150000000000005,SAT,,0.029,
716,150,23,19.2865,0,10.0,-1,0.001,1.0,1,19.2865,41,0.7160000000000005,SAT,,0.029,
717,150,8,58.6826,0,10.0,-1,0.001,1.0,1,58.6826,41,0.7170000000000005,SAT,,0.029,
718,150,22,19.0044,0,10.0,-1,0.001,1.0,1,19.0044,41,0.7180000000000005,SAT,,0.028,
719,150,47,23.2723,0,10.0,-1,0.001,1.0,1,23.2723,41,0.7190000000000005,SAT,,0.029,
720,150,5,88.6266,0,10.0,-1,0.001,1.0,1,88.6266,41,0.7200000000000005,SAT,,0.029,
721,150,52,35.8198,0,10.0,-1,0.001,1.0,1,35.8198,41,0.7210000000000005,SAT,,0.028,
722,150,18,18.9772,0,10.0,-1,0.001,1.0,1,18.9772,41,0.7220000000000005,SAT,,0.029,
723,150,4,100.5436,0,10.0,-1,0.001,1.0,1,100.5436,41,0.7230000000000005,SAT,,0.03,
724,150,33,14.9065,0,10.0,-1,0.001,1.0,1,14.9065,41,0.7240000000000005,SAT,,0.028,
725,150,56,41.6231,0,10.0,-1,0.001,1.0,1,41.6231,41,0.7250000000000005,SAT,,0.028,
726,150,40,11.6986,0,10.0,-1,0.001,1.0,1,11.6986,41,0.7260000000000005,SAT,,0.029,
727,150,63,34.8034,0,10.0,-1,0.001,1.0,1,34.8034,41,0.7270000000000005,SAT,,0.029,
728,150,50,31.0685,0,10.0,-1,0.001,1.0,1,31.0685,41,0.7280000000000005,SAT,,0.03,
729,150,58,41.9009,0,10.0,-1,0.001,1.0,1,41.9009,41,0.7290000000000005,SAT,,0.029,
730,150,32,15.908,0,10.0,-1,0.001,1.0,1,15.908,41,0.7300000000000005,SAT,,0.029,
731,150,11,37.7374,0,10.0,-1,0.001,1.0,1,37.7374,41,0.7310000000000005,SAT,,0.029,
732,150,73,11.8279,0,10.0,-1,0.001,1.0,1,11.8279,41,0.7320000000000005,SAT,,0.029,
733,150,75,10.2158,0,10.0,-1,0.001,1.0,1,10.2158,41,0.7330000000000005,SAT,,0.03,
734,150,76,9.9612,0,10.0,-1,0.001,1.0,1,9.9612,41,0.7340000000000005,SAT,,0.029,
735,150,27,19.4325,0,10.0,-1,0.001,1.0,1,19.4325,41,0.7350000000000005,SAT,,0.029,
736,150,15,22.7712,0,10.0,-1,0.001,1.0,1,22.7712,41,0.7360000000000005,SAT,,0.029,
737,150,19,18.6376,0,10.0,-1,0.001,1.0,1,18.6376,41,0.7370000000000005,SAT,,0.028,
738,150,35,13.0204,0,10.0,-1,0.001,1.0,1,13.0204,41,0.7380000000000005,SAT,,0.029,
739,150,68,21.7281,0,10.0,-1,0.001,1.0,1,21.7281,41,0.7390000000000005,SAT,,0.029,
