Run Number,Run History Configuration ID,Instance ID,Response Value (y),Censored?,Cutoff Time Used,Seed,Runtime,Run Length,Run Result Code,Run Quality,SMAC Iteration,SMAC Cumulative Runtime,Run Result,Additional Algorithm Run Data,Wall Clock Time,
248,33,18,21.0605,0,10.0,-1,0.001,1.0,1,21.0605,13,0.2480000000000002,SAT,,0.029,
249,41,61,18.1856,0,10.0,-1,0.001,1.0,1,18.1856,13,0.2490000000000002,SAT,,0.03,
250,41,6,205.8427,0,10.0,-1,0.001,1.0,1,205.8427,13,0.25000000000000017,SAT,,0.029,
251,41,22,67.6641,0,10.0,-1,0.001,1.0,1,67.6641,13,0.25100000000000017,SAT,,0.029,
252,33,21,20.0773,0,10.0,-1,0.001,1.0,1,20.0773,14,0.25200000000000017,SAT,,0.029,
253,42,6,113.5955,0,10.0,-1,0.001,1.0,1,113.5955,14,0.25300000000000017,SAT,,0.029,
254,33,69,16.75,0,10.0,-1,0.001,1.0,1,16.75,14,0.25400000000000017,SAT,,0.029,
255,43,23,20.3678,0,10.0,-1,0.001,1.0,1,20.3678,14,0.25500000000000017,SAT,,0.029,
256,33,12,36.4693,0,10.0,-1,0.001,1.0,1,36.4693,14,0.25600000000000017,SAT,,0.028,
257,44,66,14.3979,0,10.0,-1,0.001,1.0,1,14.3979,14,0.2570000000000002,SAT,,0.029,
258,44,76,2.8263,0,10.0,-1,0.001,1.0,1,2.8263,14,0.2580000000000002,SAT,,0.029,
259,44,62,23.1581,0,10.0,-1,0.001,1.0,1,23.1581,14,0.2590000000000002,SAT,,0.028,
260,44,30,17.4411,0,10.0,-1,0.001,1.0,1,17.4411,14,0.2600000000000002,SAT,,0.03,
261,44,21,29.4615,0,10.0,-1,0.001,1.0,1,29.4615,14,0.2610000000000002,SAT,,0.029,
262,44,40,2.8743,0,10.0,-1,0.001,1.0,1,2.8743,14,0.2620000000000002,SAT,,0.029,
263,44,3,155.6228,0,10.0,-1,0.001,1.0,1,155.6228,14,0.2630000000000002,SAT,,0.029,
264,33,42,11.1705,0,10.0,-1,0.001,1.0,1,11.1705,15,0.2640000000000002,SAT,,0.055,
265,45,58,19.6009,0,10.0,-1,0.001,1.0,1,19.6009,15,0.2650000000000002,SAT,,0.029,
266,45,39,5.3187,0,10.0,-1,0.001,1.0,1,5.3187,15,0.2660000000000002,SAT,,0.029,
267,45,66,9.07,0,10.0,-1,0.001,1.0,1,9.07,15,0.2670000000000002,SAT,,0.03,
268,45,31,28.772,0,10.0,-1,0.001,1.0,1,28.772,15,0.2680000000000002,SAT,,0.029,
269,45,32,25.2043,0,10.0,-1,0.001,1.0,1,25.2043,15,0.2690000000000002,SAT,,0.029,
270,45,15,90.3686,0,10.0,-1,0.001,1.0,1,90.3686,15,0.2700000000000002,SAT,,0.03,
271,45,49,9.2372,0,10.0,-1,0.001,1.0,1,9.2372,15,0.2710000000000002,SAT,,0.028,
272,33,51,30.6818,0,10.0,-1,0.001,1.0,1,30.6818,15,0.2720000000000002,SAT,,0.029,
273,46,18,33.1779,0,10.0,-1,0.001,1.0,1,33.1779,15,0.2730000000000002,SAT,,0.029,
274,33,37,10.0408,0,10.0,-1,0.001,1.0,1,10.0408,16,0.2740000000000002,SAT,,0.032,
275,47,17,35.7485,0,10.0,-1,0.001,1.0,1,35.7485,16,0.2750000000000002,SAT,,0.029,
276,33,33,13.8359,0,10.0,-1,0.001,1.0,1,13.8359,16,0.2760000000000002,SAT,,0.029,
277,48,41,131.5731,0,10.0,-1,0.001,1.0,1,131.5731,16,0.2770000000000002,SAT,,0.03,
278,33,20,20.1685,0,10.0,-1,0.001,1.0,1,20.1685,16,0.2780000000000002,SAT,,0.029,
279,49,53,24.0891,0,10.0,-1,0.001,1.0,1,24.0891,16,0.2790000000000002,SAT,,0.03,
280,49,44,5.6143,0,10.0,-1,0.001,1.0,1,5.6143,16,0.2800000000000002,SAT,,0.029,
281,49,24,25.9045,0,10.0,-1,0.001,1.0,1,25.9045,16,0.2810000000000002,SAT,,0.028,
282,49,22,27.9511,0,10.0,-1,0.001,1.0,1,27.9511,16,0.2820000000000002,SAT,,0.029,
283,49,49,15.6194,0,10.0,-1,0.001,1.0,1,15.6194,16,0.2830000000000002,SAT,,0.029,
284,49,45,7.1688,0,10.0,-1,0.001,1.0,1,7.1688,16,0.2840000000000002,SAT,,0.029,
285,49,63,21.5197,0,10.0,-1,0.001,1.0,1,21.5197,16,0.2850000000000002,SAT,,0.03,
286,49,20,30.2545,0,10.0,-1,0.001,1.0,1,30.2545,16,0.2860000000000002,SAT,,0.03,
287,49,56,27.6227,0,10.0,-1,0.001,1.0,1,27.6227,16,0.2870000000000002,SAT,,0.028,
288,49,35,8.0176,0,10.0,-1,0.001,1.0,1,8.0176,16,0.2880000000000002,SAT,,0.029,
289,49,68,10.0938,0,10.0,-1,0.001,1.0,1,10.0938,16,0.2890000000000002,SAT,,0.03,
290,49,65,17.0443,0,10.0,-1,0.001,1.0,1,17.0443,16,0.2900000000000002,SAT,,0.028,
291,49,8,89.8181,0,10.0,-1,0.001,1.0,1,89.8181,16,0.2910000000000002,SAT,,0.029,
292,49,30,17.3448,0,10.0,-1,0.001,1.0,1,17.3448,16,0.2920000000000002,SAT,,0.03,
293,49,33,11.6327,0,10.0,-1,0.001,1.0,1,11.6327,16,0.2930000000000002,SAT,,0.029,
294,49,34,9.7662,0,10.0,-1,0.001,1.0,1,9.7662,16,0.2940000000000002,SAT,,0.029,
295,49,57,27.9899,0,10.0,-1,0.001,1.0,1,27.9899,16,0.2950000000000002,SAT,,0.03,
296,49,36,6.4483,0,10.0,-1,0.001,1.0,1,6.4483,16,0.2960000000000002,SAT,,0.03,
297,49,32,13.5556,0,10.0,-1,0.001,1.0,1,13.5556,16,0.2970000000000002,SAT,,0.029,
298,49,47,11.0805,0,10.0,-1,0.001,1.0,1,11.0805,16,0.2980000000000002,SAT,,0.029,
299,49,21,29.0308,0,10.0,-1,0.001,1.0,1,29.0308,16,0.2990000000000002,SAT,,0.029,
300,49,37,5.1171,0,10.0,-1,0.001,1.0,1,5.1171,16,0.3000000000000002,SAT,,0.029,
301,49,31,15.4769,0,10.0,-1,0.001,1.0,1,15.4769,16,0.3010000000000002,SAT,,0.03,
302,49,58,27.9158,0,10.0,-1,0.001,1.0,1,27.9158,16,0.3020000000000002,SAT,,0.028,
303,49,67,12.3342,0,10.0,-1,0.001,1.0,1,12.3342,16,0.3030000000000002,SAT,,0.029,
304,49,16,38.4906,0,10.0,-1,0.001,1.0,1,38.4906,16,0.3040000000000002,SAT,,0.028,
305,49,11,63.4925,0,10.0,-1,0.001,1.0,1,63.4925,16,0.3050000000000002,SAT,,0.029,
306,49,23,26.9327,0,10.0,-1,0.001,1.0,1,26.9327,16,0.3060000000000002,SAT,,0.029,
307,49,43,4.3956,0,10.0,-1,0.001,1.0,1,4.3956,16,0.3070000000000002,SAT,,0.029,
308,49,42,3.5481,0,10.0,-1,0.001,1.0,1,3.5481,16,0.3080000000000002,SAT,,0.031,
309,49,41,3.093,0,10.0,-1,0.001,1.0,1,3.093,16,0.3090000000000002,SAT,,0.028,
310,49,61,25.1405,0,10.0,-1,0.001,1.0,1,25.1405,16,0.3100000000000002,SAT,,0.029,
311,49,69,8.0325,0,10.0,-1,0.001,1.0,1,8.0325,16,0.3110000000000002,SAT,,0.029,
312,49,12,56.7386,0,10.0,-1,0.001,1.0,1,56.7386,16,0.3120000000000002,SAT,,0.03,
313,49,5,125.4837,0,10.0,-1,0.001,1.0,1,125.4837,16,0.3130000000000002,SAT,,0.03,
314,49,62,23.4722,0,10.0,-1,0.001,1.0,1,23.4722,16,0.3140000000000002,SAT,,0.028,
315,49,17,35.7306,0,10.0,-1,0.001,1.0,1,35.7306,16,0.3150000000000002,SAT,,0.028,
316,49,50,17.9327,0,10.0,-1,0.001,1.0,1,17.9327,16,0.3160000000000002,SAT,,0.029,
317,49,2,169.9961,0,10.0,-1,0.001,1.0,1,169.9961,16,0.3170000000000002,SAT,,0.028,
318,49,18,33.5052,0,10.0,-1,0.001,1.0,1,33.5052,16,0.3180000000000002,SAT,,0.028,
319,49,1,186.6264,0,10.0,-1,0.001,1.0,1,186.6264,16,0.31900000000000023,SAT,,0.029,
320,49,66,14.6778,0,10.0,-1,0.001,1.0,1,14.6778,16,0.32000000000000023,SAT,,0.028,
321,49,25,24.8086,0,10.0,-1,0.001,1.0,1,24.8086,16,0.32100000000000023,SAT,,0.029,
322,49,15,41.8833,0,10.0,-1,0.001,1.0,1,41.8833,16,0.32200000000000023,SAT,,0.03,
323,49,40,3.0369,0,10.0,-1,0.001,1.0,1,3.0369,16,0.32300000000000023,SAT,,0.028,
324,49,3,154.2347,0,10.0,-1,0.001,1.0,1,154.2347,16,0.32400000000000023,SAT,,0.029,
325,49,51,20.1673,0,10.0,-1,0.001,1.0,1,20.1673,16,0.32500000000000023,SAT,,0.029,
326,49,4,139.3837,0,10.0,-1,0.001,1.0,1,139.3837,16,0.32600000000000023,SAT,,0.029,
327,49,6,112.5712,0,10.0,-1,0.001,1.0,1,112.5712,16,0.32700000000000023,SAT,,0.028,
328,49,76,2.9375,0,10.0,-1,0.001,1.0,1,2.9375,16,0.32800000000000024,SAT,,0.03,
329,49,39,3.372,0,10.0,-1,0.001,1.0,1,3.372,16,0.32900000000000024,SAT,,0.028,
330,33,28,18.8599,0,10.0,-1,0.001,1.0,1,18.8599,17,0.33000000000000024,SAT,,0.029,
331,50,20,66.3142,0,10.0,-1,0.001,1.0,1,66.3142,17,0.33100000000000024,SAT,,0.029,
332,33,73,9.7362,0,10.0,-1,0.001,1.0,1,9.7362,17,0.33200000000000024,SAT,,0.029,
333,51,62,118.4914,0,10.0,-1,0.001,1.0,1,118.4914,17,0.33300000000000024,SAT,,0.029,
334,33,70,14.54,0,10.0,-1,0.001,1.0,1,14.54,17,0.33400000000000024,SAT,,0.029,
335,52,3,240.8976,0,10.0,-1,0.001,1.0,1,240.8976,17,0.33500000000000024,SAT,,0.056,
336,33,29,18.0997,0,10.0,-1,0.001,1.0,1,18.0997,17,0.33600000000000024,SAT,,0.031,
337,53,45,29.523,0,10.0,-1,0.001,1.0,1,29.523,17,0.33700000000000024,SAT,,0.029,
338,33,54,36.5528,0,10.0,-1,0.001,1.0,1,36.5528,17,0.33800000000000024,SAT,,0.03,
339,54,35,15.2696,0,10.0,-1,0.001,1.0,1,15.2696,17,0.33900000000000025,SAT,,0.055,
340,33,72,10.9927,0,10.0,-1,0.001,1.0,1,10.9927,18,0.34000000000000025,SAT,,0.028,
341,55,18,80.3207,0,10.0,-1,0.001,1.0,1,80.3207,18,0.34100000000000025,SAT,,0.028,
342,33,59,38.3657,0,10.0,-1,0.001,1.0,1,38.3657,18,0.34200000000000025,SAT,,0.029,
343,56,17,59.8396,0,10.0,-1,0.001,1.0,1,59.8396,18,0.34300000000000025,SAT,,0.029,
344,33,19,20.4637,0,10.0,-1,0.001,1.0,1,20.4637,18,0.34400000000000025,SAT,,0.03,
345,57,6,190.5728,0,10.0,-1,0.001,1.0,1,190.5728,18,0.34500000000000025,SAT,,0.029,
346,33,13,32.0413,0,10.0,-1,0.001,1.0,1,32.0413,18,0.34600000000000025,SAT,,0.072,
347,58,23,19.6173,0,10.0,-1,0.001,1.0,1,19.6173,18,0.34700000000000025,SAT,,0.029,
348,58,28,18.9443,0,10.0,-1,0.001,1.0,1,18.9443,18,0.34800000000000025,SAT,,0.028,
349,58,63,33.6049,0,10.0,-1,0.001,1.0,1,33.6049,18,0.34900000000000025,SAT,,0.029,
350,33,64,29.5824,0,10.0,-1,0.001,1.0,1,29.5824,19,0.35000000000000026,SAT,,0.028,
351,59,42,3.41,0,10.0,-1,0.001,1.0,1,3.41,19,0.35100000000000026,SAT,,0.029,
352,59,69,7.8658,0,10.0,-1,0.001,1.0,1,7.8658,19,0.35200000000000026,SAT,,0.029,
353,59,33,11.6362,0,10.0,-1,0.001,1.0,1,11.6362,19,0.35300000000000026,SAT,,0.029,
354,59,3,155.1871,0,10.0,-1,0.001,1.0,1,155.1871,19,0.35400000000000026,SAT,,0.029,
355,59,50,17.7241,0,10.0,-1,0.001,1.0,1,17.7241,19,0.35500000000000026,SAT,,0.029,
356,59,24,26.1157,0,10.0,-1,0.001,1.0,1,26.1157,19,0.35600000000000026,SAT,,0.03,
357,59,19,32.0685,0,10.0,-1,0.001,1.0,1,32.0685,19,0.35700000000000026,SAT,,0.028,
358,33,60,37.3455,0,10.0,-1,0.001,1.0,1,37.3455,19,0.35800000000000026,SAT,,0.029,
359,60,54,49.5965,0,10.0,-1,0.001,1.0,1,49.5965,19,0.35900000000000026,SAT,,0.03,
360,33,7,73.028,0,10.0,-1,0.001,1.0,1,73.028,20,0.36000000000000026,SAT,,0.029,
361,61,67,7.6909,0,10.0,-1,0.001,1.0,1,7.6909,20,0.36100000000000027,SAT,,0.029,
362,61,34,19.4664,0,10.0,-1,0.001,1.0,1,19.4664,20,0.36200000000000027,SAT,,0.029,
363,61,6,193.3614,0,10.0,-1,0.001,1.0,1,193.3614,20,0.36300000000000027,SAT,,0.029,
364,33,14,28.465,0,10.0,-1,0.001,1.0,1,28.465,20,0.36400000000000027,SAT,,0.029,
365,62,67,112.2043,0,10.0,-1,0.001,1.0,1,112.2043,20,0.36500000000000027,SAT,,0.028,
366,33,27,19.4421,0,10.0,-1,0.001,1.0,1,19.4421,20,0.36600000000000027,SAT,,0.029,
367,63,58,19.7095,0,10.0,-1,0.001,1.0,1,19.7095,20,0.36700000000000027,SAT,,0.03,
368,63,28,40.8803,0,10.0,-1,0.001,1.0,1,40.8803,20,0.36800000000000027,SAT,,0.028,
369,63,4,226.5049,0,10.0,-1,0.001,1.0,1,226.5049,20,0.36900000000000027,SAT,,0.03,
370,33,55,37.817,0,10.0,-1,0.001,1.0,1,37.817,21,0.3700000000000003,SAT,,0.029,
371,57,29,36.654,0,10.0,-1,0.001,1.0,1,36.654,21,0.3710000000000003,SAT,,0.029,
372,33,75,8.3552,0,10.0,-1,0.001,1.0,1,8.3552,21,0.3720000000000003,SAT,,0.03,
373,64,14,23.8702,0,10.0,-1,0.001,1.0,1,23.8702,21,0.3730000000000003,SAT,,0.028,
374,64,66,28.4162,0,10.0,-1,0.001,1.0,1,28.4162,21,0.3740000000000003,SAT,,0.029,
375,64,61,40.2544,0,10.0,-1,0.001,1.0,1,40.2544,21,0.3750000000000003,SAT,,0.029,
376,33,74,8.8554,0,10.0,-1,0.001,1.0,1,8.8554,21,0.3760000000000003,SAT,,0.029,
377,65,73,3.1052,0,10.0,-1,0.001,1.0,1,3.1052,21,0.3770000000000003,SAT,,0.029,
378,65,51,12.9374,0,10.0,-1,0.001,1.0,1,12.9374,21,0.3780000000000003,SAT,,0.029,
379,65,32,25.4959,0,10.0,-1,0.001,1.0,1,25.4959,21,0.3790000000000003,SAT,,0.029,
380,65,57,19.6522,0,10.0,-1,0.001,1.0,1,19.6522,21,0.3800000000000003,SAT,,0.03,
381,65,13,105.8454,0,10.0,-1,0.001,1.0,1,105.8454,21,0.3810000000000003,SAT,,0.03,
382,65,21,62.9507,0,10.0,-1,0.001,1.0,1,62.9507,21,0.3820000000000003,SAT,,0.036,
383,65,40,4.0039,0,10.0,-1,0.001,1.0,1,4.0039,21,0.3830000000000003,SAT,,0.029,
384,33,52,32.9241,0,10.0,-1,0.001,1.0,1,32.9241,22,0.3840000000000003,SAT,,0.03,
385,66,54,17.5627,0,10.0,-1,0.001,1.0,1,17.5627,22,0.3850000000000003,SAT,,0.029,
386,66,61,17.3917,0,10.0,-1,0.001,1.0,1,17.3917,22,0.3860000000000003,SAT,,0.029,
387,66,52,14.674,0,10.0,-1,0.001,1.0,1,14.674,22,0.3870000000000003,SAT,,0.03,
388,66,44,2.7029,0,10.0,-1,0.001,1.0,1,2.7029,22,0.3880000000000003,SAT,,0.03,
389,66,34,18.6343,0,10.0,-1,0.001,1.0,1,18.6343,22,0.3890000000000003,SAT,,0.028,
390,66,6,189.6278,0,10.0,-1,0.001,1.0,1,189.6278,22,0.3900000000000003,SAT,,0.03,
391,66,75,5.1109,0,10.0,-1,0.001,1.0,1,5.1109,22,0.3910000000000003,SAT,,0.029,
392,33,71,12.6052,0,10.0,-1,0.001,1.0,1,12.6052,22,0.3920000000000003,SAT,,0.029,
393,67,36,11.2258,0,10.0,-1,0.001,1.0,1,11.2258,22,0.3930000000000003,SAT,,0.029,
394,33,46,18.2307,0,10.0,-1,0.001,1.0,1,18.2307,23,0.3940000000000003,SAT,,0.03,
395,68,6,189.7411,0,10.0,-1,0.001,1.0,1,189.7411,23,0.3950000000000003,SAT,,0.03,
396,33,9,55.4039,0,10.0,-1,0.001,1.0,1,55.4039,23,0.3960000000000003,SAT,,0.029,
397,69,21,16.9473,0,10.0,-1,0.001,1.0,1,16.9473,23,0.3970000000000003,SAT,,0.029,
398,69,52,41.3028,0,10.0,-1,0.001,1.0,1,41.3028,23,0.3980000000000003,SAT,,0.028,
399,69,70,21.5361,0,10.0,-1,0.001,1.0,1,21.5361,23,0.3990000000000003,SAT,,0.028,
400,33,10,48.1105,0,10.0,-1,0.001,1.0,1,48.1105,23,0.4000000000000003,SAT,,0.029,
401,70,2,261.4921,0,10.0,-1,0.001,1.0,1,261.4921,23,0.4010000000000003,SAT,,0.03,
402,33,26,19.8426,0,10.0,-1,0.001,1.0,1,19.8426,23,0.4020000000000003,SAT,,0.03,
403,71,49,8.9478,0,10.0,-1,0.001,1.0,1,8.9478,23,0.4030000000000003,SAT,,0.03,
404,71,70,2.3958,0,10.0,-1,0.001,1.0,1,2.3958,23,0.4040000000000003,SAT,,0.029,
405,71,22,50.1734,0,10.0,-1,0.001,1.0,1,50.1734,23,0.4050000000000003,SAT,,0.029,
406,33,48,23.14,0,10.0,-1,0.001,1.0,1,23.14,24,0.4060000000000003,SAT,,0.031,
407,72,23,56.2,0,10.0,-1,0.001,1.0,1,56.2,24,0.4070000000000003,SAT,,0.057,
408,33,38,9.6026,0,10.0,-1,0.001,1.0,1,9.6026,24,0.4080000000000003,SAT,,0.03,
409,73,31,18.504,0,10.0,-1,0.001,1.0,1,18.504,24,0.4090000000000003,SAT,,0.031,
410,74,48,7.5048,0,10.0,-1,0.001,1.0,1,7.5048,24,0.4100000000000003,SAT,,0.03,
411,74,53,16.2166,0,10.0,-1,0.001,1.0,1,16.2166,24,0.4110000000000003,SAT,,0.055,
412,74,63,14.4353,0,10.0,-1,0.001,1.0,1,14.4353,24,0.4120000000000003,SAT,,0.031,
413,74,39,5.4287,0,10.0,-1,0.001,1.0,1,5.4287,24,0.4130000000000003,SAT,,0.03,
414,74,75,5.0129,0,10.0,-1,0.001,1.0,1,5.0129,24,0.4140000000000003,SAT,,0.059,
415,74,11,124.0216,0,10.0,-1,0.001,1.0,1,124.0216,24,0.4150000000000003,SAT,,0.029,
416,74,36,12.3074,0,10.0,-1,0.001,1.0,1,12.3074,24,0.4160000000000003,SAT,,0.029,
417,75,23,56.4531,0,10.0,-1,0.001,1.0,1,56.4531,25,0.4170000000000003,SAT,,0.029,
418,76,27,21.6686,0,10.0,-1,0.001,1.0,1,21.6686,25,0.4180000000000003,SAT,,0.029,
419,68,8,160.3883,0,10.0,-1,0.001,1.0,1,160.3883,25,0.4190000000000003,SAT,,0.029,
420,77,50,11.3169,0,10.0,-1,0.001,1.0,1,11.3169,25,0.4200000000000003,SAT,,0.028,
421,77,10,138.9306,0,10.0,-1,0.001,1.0,1,138.9306,25,0.4210000000000003,SAT,,0.03,
422,77,53,16.3712,0,10.0,-1,0.001,1.0,1,16.3712,25,0.4220000000000003,SAT,,0.028,
423,20,68,5.9222,0,10.0,-1,0.001,1.0,1,5.9222,25,0.4230000000000003,SAT,,0.029,
424,78,36,59.7283,0,10.0,-1,0.001,1.0,1,59.7283,25,0.4240000000000003,SAT,,0.03,
425,79,44,2.722,0,10.0,-1,0.001,1.0,1,2.722,25,0.4250000000000003,SAT,,0.028,
426,79,45,3.4605,0,10.0,-1,0.001,1.0,1,3.4605,25,0.4260000000000003,SAT,,0.03,
427,79,69,4.6427,0,10.0,-1,0.001,1.0,1,4.6427,25,0.4270000000000003,SAT,,0.028,
428,79,1,281.5907,0,10.0,-1,0.001,1.0,1,281.5907,25,0.4280000000000003,SAT,,0.028,
429,79,70,3.6716,0,10.0,-1,0.001,1.0,1,3.6716,25,0.4290000000000003,SAT,,0.029,
430,79,52,14.681,0,10.0,-1,0.001,1.0,1,14.681,25,0.4300000000000003,SAT,,0.028,
431,79,47,5.9391,0,10.0,-1,0.001,1.0,1,5.9391,25,0.4310000000000003,SAT,,0.028,
432,80,30,32.9026,0,10.0,-1,0.001,1.0,1,32.9026,26,0.43200000000000033,SAT,,0.029,
433,81,20,43.2437,0,10.0,-1,0.001,1.0,1,43.2437,26,0.43300000000000033,SAT,,0.029,
434,82,11,124.8742,0,10.0,-1,0.001,1.0,1,124.8742,26,0.43400000000000033,SAT,,0.03,
435,83,61,162.4229,0,10.0,-1,0.001,1.0,1,162.4229,26,0.43500000000000033,SAT,,0.028,
436,84,50,11.1433,0,10.0,-1,0.001,1.0,1,11.1433,26,0.43600000000000033,SAT,,0.029,
437,84,5,206.2769,0,10.0,-1,0.001,1.0,1,206.2769,26,0.43700000000000033,SAT,,0.029,
438,84,45,3.4682,0,10.0,-1,0.001,1.0,1,3.4682,26,0.43800000000000033,SAT,,0.029,
439,85,2,25.6838,0,10.0,-1,0.001,1.0,1,25.6838,26,0.43900000000000033,SAT,,0.029,
440,85,26,65.3417,0,10.0,-1,0.001,1.0,1,65.3417,26,0.44000000000000034,SAT,,0.028,
441,85,7,3.728,0,10.0,-1,0.001,1.0,1,3.728,26,0.44100000000000034,SAT,,0.029,
442,85,4,14.5605,0,10.0,-1,0.001,1.0,1,14.5605,26,0.44200000000000034,SAT,,0.029,
443,85,74,103.2901,0,10.0,-1,0.001,1.0,1,103.2901,26,0.44300000000000034,SAT,,0.03,
444,85,51,144.7723,0,10.0,-1,0.001,1.0,1,144.7723,26,0.44400000000000034,SAT,,0.029,
445,85,28,73.2945,0,10.0,-1,0.001,1.0,1,73.2945,26,0.44500000000000034,SAT,,0.029,
446,86,17,36.2005,0,10.0,-1,0.001,1.0,1,36.2005,27,0.44600000000000034,SAT,,0.029,
447,87,69,119.8752,0,10.0,-1,0.001,1.0,1,119.8752,27,0.44700000000000034,SAT,,0.029,
448,88,22,28.2264,0,10.0,-1,0.001,1.0,1,28.2264,27,0.44800000000000034,SAT,,0.028,
449,89,56,43.784,0,10.0,-1,0.001,1.0,1,43.784,27,0.44900000000000034,SAT,,0.029,
450,90,33,11.6363,0,10.0,-1,0.001,1.0,1,11.6363,27,0.45000000000000034,SAT,,0.028,
451,90,66,14.4795,0,10.0,-1,0.001,1.0,1,14.4795,27,0.45100000000000035,SAT,,0.029,
452,90,61,24.9141,0,10.0,-1,0.001,1.0,1,24.9141,27,0.45200000000000035,SAT,,0.029,
453,90,38,3.9911,0,10.0,-1,0.001,1.0,1,3.9911,27,0.45300000000000035,SAT,,0.029,
454,90,54,25.4053,0,10.0,-1,0.001,1.0,1,25.4053,27,0.45400000000000035,SAT,,0.028,
455,90,45,6.9934,0,10.0,-1,0.001,1.0,1,6.9934,27,0.45500000000000035,SAT,,0.029,
456,90,23,27.1778,0,10.0,-1,0.001,1.0,1,27.1778,27,0.45600000000000035,SAT,,0.029,
457,90,39,3.271,0,10.0,-1,0.001,1.0,1,3.271,27,0.45700000000000035,SAT,,0.029,
458,90,44,5.4492,0,10.0,-1,0.001,1.0,1,5.4492,27,0.45800000000000035,SAT,,0.029,
459,90,19,32.0786,0,10.0,-1,0.001,1.0,1,32.0786,27,0.45900000000000035,SAT,,0.029,
460,90,17,36.1608,0,10.0,-1,0.001,1.0,1,36.1608,27,0.46000000000000035,SAT,,0.029,
461,90,32,13.5796,0,10.0,-1,0.001,1.0,1,13.5796,27,0.46100000000000035,SAT,,0.03,
462,90,75,2.3882,0,10.0,-1,0.001,1.0,1,2.3882,27,0.46200000000000035,SAT,,0.029,
463,90,24,26.1217,0,10.0,-1,0.001,1.0,1,26.1217,27,0.46300000000000036,SAT,,0.029,
464,90,49,15.4112,0,10.0,-1,0.001,1.0,1,15.4112,27,0.46400000000000036,SAT,,0.029,
465,90,9,80.7307,0,10.0,-1,0.001,1.0,1,80.7307,27,0.46500000000000036,SAT,,0.029,
466,90,67,12.144,0,10.0,-1,0.001,1.0,1,12.144,27,0.46600000000000036,SAT,,0.028,
467,90,1,187.6977,0,10.0,-1,0.001,1.0,1,187.6977,27,0.46700000000000036,SAT,,0.029,
468,90,48,13.1074,0,10.0,-1,0.001,1.0,1,13.1074,27,0.46800000000000036,SAT,,0.029,
469,90,13,51.4989,0,10.0,-1,0.001,1.0,1,51.4989,27,0.46900000000000036,SAT,,0.028,
470,90,16,38.9546,0,10.0,-1,0.001,1.0,1,38.9546,27,0.47000000000000036,SAT,,0.028,
471,90,76,2.8583,0,10.0,-1,0.001,1.0,1,2.8583,27,0.47100000000000036,SAT,,0.028,
472,90,57,27.7562,0,10.0,-1,0.001,1.0,1,27.7562,27,0.47200000000000036,SAT,,0.028,
473,90,53,23.8614,0,10.0,-1,0.001,1.0,1,23.8614,27,0.47300000000000036,SAT,,0.029,
474,90,43,4.2416,0,10.0,-1,0.001,1.0,1,4.2416,27,0.47400000000000037,SAT,,0.03,
475,90,27,22.3942,0,10.0,-1,0.001,1.0,1,22.3942,27,0.47500000000000037,SAT,,0.029,
476,90,41,2.9638,0,10.0,-1,0.001,1.0,1,2.9638,27,0.47600000000000037,SAT,,0.029,
477,90,7,101.4817,0,10.0,-1,0.001,1.0,1,101.4817,27,0.47700000000000037,SAT,,0.029,
478,90,25,24.9987,0,10.0,-1,0.001,1.0,1,24.9987,27,0.47800000000000037,SAT,,0.028,
479,90,60,26.2365,0,10.0,-1,0.001,1.0,1,26.2365,27,0.47900000000000037,SAT,,0.029,
480,90,29,19.2064,0,10.0,-1,0.001,1.0,1,19.2064,27,0.48000000000000037,SAT,,0.028,
481,91,40,2.8939,0,10.0,-1,0.001,1.0,1,2.8939,28,0.48100000000000037,SAT,,0.028,
482,91,48,13.059,0,10.0,-1,0.001,1.0,1,13.059,28,0.4820000000000004,SAT,,0.028,
483,91,26,23.8057,0,10.0,-1,0.001,1.0,1,23.8057,28,0.4830000000000004,SAT,,0.03,
484,91,75,2.3656,0,10.0,-1,0.001,1.0,1,2.3656,28,0.4840000000000004,SAT,,0.029,
485,91,49,15.3611,0,10.0,-1,0.001,1.0,1,15.3611,28,0.4850000000000004,SAT,,0.028,
486,91,63,21.2497,0,10.0,-1,0.001,1.0,1,21.2497,28,0.4860000000000004,SAT,,0.029,
487,91,24,26.175,0,10.0,-1,0.001,1.0,1,26.175,28,0.4870000000000004,SAT,,0.029,
488,91,39,3.247,0,10.0,-1,0.001,1.0,1,3.247,28,0.4880000000000004,SAT,,0.029,
489,91,73,2.6375,0,10.0,-1,0.001,1.0,1,2.6375,28,0.4890000000000004,SAT,,0.029,
490,91,59,27.1144,0,10.0,-1,0.001,1.0,1,27.1144,28,0.4900000000000004,SAT,,0.029,
491,91,74,2.2952,0,10.0,-1,0.001,1.0,1,2.2952,28,0.4910000000000004,SAT,,0.029,
492,91,52,21.9661,0,10.0,-1,0.001,1.0,1,21.9661,28,0.4920000000000004,SAT,,0.03,
493,91,67,12.0983,0,10.0,-1,0.001,1.0,1,12.0983,28,0.4930000000000004,SAT,,0.029,
494,91,70,6.0194,0,10.0,-1,0.001,1.0,1,6.0194,28,0.4940000000000004,SAT,,0.029,
495,91,56,27.333,0,10.0,-1,0.001,1.0,1,27.333,28,0.4950000000000004,SAT,,0.028,
